v-sweep,id,gm,
4.30000000e-01,5.95940239e-08,1.42665790e-06,
4.31000000e-01,6.10375626e-08,1.46081991e-06,
4.32000000e-01,6.25156638e-08,1.49578483e-06,
4.33000000e-01,6.40291322e-08,1.53157309e-06,
4.34000000e-01,6.55788099e-08,1.56820157e-06,
4.35000000e-01,6.71655354e-08,1.60568447e-06,
4.36000000e-01,6.87901789e-08,1.64405201e-06,
4.37000000e-01,7.04536394e-08,1.68332015e-06,
4.38000000e-01,7.21568192e-08,1.72350667e-06,
4.39000000e-01,7.39006527e-08,1.76463377e-06,
4.40000000e-01,7.56860867e-08,1.80672277e-06,
4.41000000e-01,7.75140983e-08,1.84979942e-06,
4.42000000e-01,7.93856856e-08,1.89387883e-06,
4.43000000e-01,8.13018559e-08,1.93898675e-06,
4.44000000e-01,8.32636591e-08,1.98515160e-06,
4.45000000e-01,8.52721591e-08,2.03238937e-06,
4.46000000e-01,8.73284378e-08,2.08072759e-06,
4.47000000e-01,8.94336143e-08,2.13019025e-06,
4.48000000e-01,9.15888183e-08,2.18080931e-06,
4.49000000e-01,9.37952329e-08,2.23260344e-06,
4.50000000e-01,9.60540252e-08,2.28559571e-06,
4.51000000e-01,9.83664243e-08,2.33982167e-06,
4.52000000e-01,1.00733669e-07,2.39530351e-06,
4.53000000e-01,1.03157031e-07,2.45207232e-06,
4.54000000e-01,1.05637813e-07,2.51015830e-06,
4.55000000e-01,1.08177348e-07,2.56958632e-06,
4.56000000e-01,1.10776986e-07,2.63038480e-06,
4.57000000e-01,1.13438118e-07,2.69259282e-06,
4.58000000e-01,1.16162171e-07,2.75623435e-06,
4.59000000e-01,1.18950586e-07,2.82134227e-06,
4.60000000e-01,1.21804856e-07,2.88795654e-06,
4.61000000e-01,1.24726499e-07,2.95609937e-06,
4.62000000e-01,1.27717055e-07,3.02580805e-06,
4.63000000e-01,1.30778115e-07,3.09712345e-06,
4.64000000e-01,1.33911302e-07,3.17007398e-06,
4.65000000e-01,1.37118263e-07,3.24469784e-06,
4.66000000e-01,1.40400697e-07,3.32103145e-06,
4.67000000e-01,1.43760326e-07,3.39911388e-06,
4.68000000e-01,1.47198925e-07,3.47898155e-06,
4.69000000e-01,1.50718289e-07,3.56067797e-06,
4.70000000e-01,1.54320281e-07,3.64423958e-06,
4.71000000e-01,1.58006769e-07,3.72970099e-06,
4.72000000e-01,1.61779683e-07,3.81711907e-06,
4.73000000e-01,1.65641007e-07,3.90652311e-06,
4.74000000e-01,1.69592729e-07,3.99795574e-06,
4.75000000e-01,1.73636918e-07,4.09147294e-06,
4.76000000e-01,1.77775675e-07,4.18711377e-06,
4.77000000e-01,1.82011146e-07,4.28491997e-06,
4.78000000e-01,1.86345515e-07,4.38493775e-06,
4.79000000e-01,1.90781021e-07,4.48722481e-06,
4.80000000e-01,1.95319965e-07,4.59182292e-06,
4.81000000e-01,1.99964667e-07,4.69878181e-06,
4.82000000e-01,2.04717528e-07,4.80815654e-06,
4.83000000e-01,2.09580980e-07,4.91998975e-06,
4.84000000e-01,2.14557508e-07,5.03434094e-06,
4.85000000e-01,2.19649662e-07,5.15126697e-06,
4.86000000e-01,2.24860042e-07,5.27081756e-06,
4.87000000e-01,2.30191297e-07,5.39304867e-06,
4.88000000e-01,2.35646139e-07,5.51801804e-06,
4.89000000e-01,2.41227333e-07,5.64578073e-06,
4.90000000e-01,2.46937701e-07,5.77640158e-06,
4.91000000e-01,2.52780136e-07,5.90993832e-06,
4.92000000e-01,2.58757577e-07,6.04645223e-06,
4.93000000e-01,2.64873041e-07,6.18600904e-06,
4.94000000e-01,2.71129595e-07,6.32866559e-06,
4.95000000e-01,2.77530372e-07,6.47449383e-06,
4.96000000e-01,2.84078583e-07,6.62355593e-06,
4.97000000e-01,2.90777484e-07,6.77592293e-06,
