v-sweep,id,gm,
-1.55000000e-01,-6.76011069e-09,1.04328990e-07,
-1.56000000e-01,-6.86517865e-09,1.05817577e-07,
-1.57000000e-01,-6.97174585e-09,1.07325704e-07,
-1.58000000e-01,-7.07983006e-09,1.08851594e-07,
-1.59000000e-01,-7.18944904e-09,1.10400578e-07,
-1.60000000e-01,-7.30063121e-09,1.11974430e-07,
-1.61000000e-01,-7.41339790e-09,1.13566045e-07,
-1.62000000e-01,-7.52776330e-09,1.15178977e-07,
-1.63000000e-01,-7.64375585e-09,1.16813226e-07,
-1.64000000e-01,-7.76138975e-09,1.18465238e-07,
-1.65000000e-01,-7.88068633e-09,1.20152777e-07,
-1.66000000e-01,-8.00169531e-09,1.21859856e-07,
-1.67000000e-01,-8.12440604e-09,1.23586474e-07,
-1.68000000e-01,-8.24886826e-09,1.25341515e-07,
-1.69000000e-01,-8.37508907e-09,1.27112543e-07,
-1.70000000e-01,-8.50309334e-09,1.28915545e-07,
-1.71000000e-01,-8.63292016e-09,1.30743416e-07,
-1.72000000e-01,-8.76458017e-09,1.32592604e-07,
-1.73000000e-01,-8.89810536e-09,1.34468436e-07,
-1.74000000e-01,-9.03351705e-09,1.36369138e-07,
-1.75000000e-01,-9.17084364e-09,1.38294709e-07,
-1.76000000e-01,-9.31010646e-09,1.40252254e-07,
-1.77000000e-01,-9.45134815e-09,1.42236445e-07,
-1.78000000e-01,-9.59457935e-09,1.44238399e-07,
-1.79000000e-01,-9.73982495e-09,1.46279433e-07,
-1.80000000e-01,-9.88713822e-09,1.48345336e-07,
-1.81000000e-01,-1.00365156e-08,1.50439661e-07,
-1.82000000e-01,-1.01880175e-08,1.52565960e-07,
-1.83000000e-01,-1.03416475e-08,1.54713575e-07,
-1.84000000e-01,-1.04974447e-08,1.56898494e-07,
-1.85000000e-01,-1.06554445e-08,1.59108282e-07,
-1.86000000e-01,-1.08156613e-08,1.61350044e-07,
-1.87000000e-01,-1.09781446e-08,1.63629110e-07,
-1.88000000e-01,-1.11429195e-08,1.65933045e-07,
-1.89000000e-01,-1.13100107e-08,1.68268954e-07,
-1.90000000e-01,-1.14794574e-08,1.70636838e-07,
-1.91000000e-01,-1.16512844e-08,1.73043802e-07,
-1.92000000e-01,-1.18255450e-08,1.75482739e-07,
-1.93000000e-01,-1.20022499e-08,1.77946546e-07,
-1.94000000e-01,-1.21814381e-08,1.80452986e-07,
-1.95000000e-01,-1.23631558e-08,1.82993176e-07,
-1.96000000e-01,-1.25474244e-08,1.85568894e-07,
-1.97000000e-01,-1.27342936e-08,1.88180138e-07,
-1.98000000e-01,-1.29237847e-08,1.90819804e-07,
-1.99000000e-01,-1.31159332e-08,1.93509209e-07,
-2.00000000e-01,-1.33108031e-08,1.96232364e-07,
-2.01000000e-01,-1.35083980e-08,1.98985717e-07,
-2.02000000e-01,-1.37087746e-08,2.01787032e-07,
-2.03000000e-01,-1.39119720e-08,2.04623873e-07,
-2.04000000e-01,-1.41180223e-08,2.07496242e-07,
-2.05000000e-01,-1.43269645e-08,2.10411244e-07,
-2.06000000e-01,-1.45388448e-08,2.13377760e-07,
